2017Onwards,Date,English name,Power,Frequency,Vocalization type,X,Y
False,4/11/2014,Eastern Corn Skeet,-121.016724458,2.702690979,call,70,154
False,4/30/2016,Eastern Corn Skeet,-129.917893342,4.577507155,song,121,127
True,5/11/2017,Eastern Corn Skeet,-128.820591936,5.083438017,song,65,90
True,7/3/2017,Eastern Corn Skeet,-137.030356274,5.160052517,call,86,123
True,6/18/2017,Eastern Corn Skeet,-125.778074556,4.599175763,song,47,36
True,6/6/2017,Eastern Corn Skeet,-140.357782611,4.371881799,song,87,131
True,5/17/2017,Eastern Corn Skeet,-152.153329341,0.734896655,call,85,131
True,5/12/2017,Eastern Corn Skeet,-124.704088613,4.633659336,song,29,138
True,4/8/2017,Eastern Corn Skeet,-128.466647153,4.601261707,call,93,139
True,1/15/2017,Eastern Corn Skeet,-136.771097987,4.159149931,call,93,129
False,11/27/2016,Eastern Corn Skeet,-135.789935393,5.54082197,call,31,134
False,5/22/2016,Eastern Corn Skeet,-141.880544899,5.289835779,call,93,129
False,4/11/2015,Eastern Corn Skeet,-133.418821784,4.723122216,song,94,132
False,3/22/2016,Eastern Corn Skeet,-130.993810856,4.967706376,song,71,114
False,5/24/2014,Eastern Corn Skeet,-135.665994713,3.770923489,call,84,121
False,5/11/2014,Eastern Corn Skeet,-123.985297543,4.887277517,song,32,141
False,4/12/2014,Eastern Corn Skeet,-131.345826282,4.791105436,song,127,119
False,12/5/2013,Eastern Corn Skeet,-135.842094831,4.460351187,"call, song",85,124
False,5/6/2013,Eastern Corn Skeet,-119.155282243,5.037665037,song,142,154
False,3/30/2012,Eastern Corn Skeet,-124.431527701,5.302257457,call,40,141
False,6/7/2010,Eastern Corn Skeet,-118.844644957,4.415189622,song,55,68
False,5/6/2010,Eastern Corn Skeet,-117.328511022,4.631329658,song,81,115
False,5/10/2010,Eastern Corn Skeet,-125.487243251,4.579122302,song,64,149
False,4/20/2007,Eastern Corn Skeet,-129.291300674,4.557409842,"call, song",86,114
False,4/20/2007,Eastern Corn Skeet,-133.44454673,3.227305556,"call, song",136,100
False,5/14/2006,Eastern Corn Skeet,-121.560511905,4.564235297,song,152,165
False,11/27/2003,Eastern Corn Skeet,-117.724583463,4.290299698,song,96,124
False,11/30/2004,Eastern Corn Skeet,-123.320605924,5.039248276,call,87,136
True,5/3/2017,Eastern Corn Skeet,-115.27229271,4.918572511,song,91,119
False,11/29/2016,Eastern Corn Skeet,-126.729175939,4.977133227,call,82,132
False,6/9/2016,Eastern Corn Skeet,-145.188037365,1.258490324,song,84,128
False,4/20/2016,Eastern Corn Skeet,-125.183296347,4.795479958,song,137,120
False,3/30/2016,Eastern Corn Skeet,-145.745332776,0.849948932,call,78,129
False,2/6/2016,Eastern Corn Skeet,-125.063192883,4.569175082,"call, song",57,88
False,5/18/2015,Eastern Corn Skeet,-133.06965323,4.465475438,song,118,118
False,5/16/2015,Eastern Corn Skeet,-125.360029805,4.197368425,song,85,131
False,11/26/2014,Eastern Corn Skeet,-135.598935437,4.339087138,song,77,129
False,3/28/2012,Eastern Corn Skeet,-134.214863651,1.960852995,song,87,128
False,11/16/2013,Eastern Corn Skeet,-138.673233804,5.295644645,call,70,140
False,5/17/2012,Eastern Corn Skeet,-129.157182082,4.767864767,song,89,127
False,4/12/2014,Eastern Corn Skeet,-131.157081399,3.770503026,call,80,130
False,4/30/2002,Eastern Corn Skeet,-117.831584256,4.437128487,song,46,56
False,5/24/2014,Eastern Corn Skeet,-134.000822972,4.740445928,song,92,134
False,5/24/2014,Eastern Corn Skeet,-124.766824135,4.769727925,song,84,128
False,4/15/2014,Eastern Corn Skeet,-121.480124147,3.9977091,song,84,130
False,3/15/2014,Eastern Corn Skeet,-134.478504425,4.962924037,song,88,129
False,1/22/2014,Eastern Corn Skeet,-138.573943665,5.589004581,call,83,130
False,5/18/2013,Eastern Corn Skeet,-127.900240218,4.849478719,song,123,108
False,12/15/2013,Eastern Corn Skeet,-117.106044883,1.05362648,call,69,61
False,10/8/2013,Eastern Corn Skeet,-125.988382797,4.20892557,song,88,124
False,6/11/2013,Eastern Corn Skeet,-122.233339763,4.59937675,song,86,131
False,5/19/2013,Eastern Corn Skeet,-127.85469816,4.070144426,call,89,127
False,10/28/2012,Eastern Corn Skeet,-118.990771903,4.945848368,call,87,133
False,10/13/2012,Eastern Corn Skeet,-132.150522821,5.039943322,song,100,139
False,10/13/2012,Eastern Corn Skeet,-122.803174133,5.127367269,song,155,156
False,10/13/2012,Eastern Corn Skeet,-122.293687641,0.994458675,song,85,132
False,5/4/2012,Eastern Corn Skeet,-118.03540852,4.623778568,song,83,126
False,5/4/2012,Eastern Corn Skeet,-119.484388629,4.398852384,song,84,132
False,4/15/2012,Eastern Corn Skeet,-123.710095007,4.686274118,song,50,65
,,Eastern Corn Skeet,-123.420084081,4.870677062,call,84,132
False,5/11/2008,Eastern Corn Skeet,-114.269802553,4.649154391,song,159,152
False,6/12/2008,Eastern Corn Skeet,-129.475653182,0.504743304,song,32,136
False,12/30/2005,Eastern Corn Skeet,-138.373392294,5.114721569,call,87,132
True,12/17/2017,Eastern Corn Skeet,-138.486225002,0.835504034,song,147,157
False,6/21/2013,Eastern Corn Skeet,-130.915796656,5.138585986,song,83,133
False,5/12/2016,Eastern Corn Skeet,-127.947477188,3.574298469,call,84,130
False,12/20/2015,Eastern Corn Skeet,-113.468443216,1.545862799,call,83,131
False,10/15/2015,Eastern Corn Skeet,-104.10089653,4.066589768,call,37,115
False,5/18/2015,Eastern Corn Skeet,-128.355692732,4.101323251,song,90,137
False,4/12/2015,Eastern Corn Skeet,-127.089949358,3.046994882,song,85,127
False,10/16/2013,Eastern Corn Skeet,-145.455169768,0.503389498,call,85,128
False,6/8/2013,Eastern Corn Skeet,-135.17967029,4.868695194,call,39,112
False,7/20/2011,Eastern Corn Skeet,-142.19867577,4.801432681,song,79,156
False,5/13/2011,Eastern Corn Skeet,-151.142754129,4.817047498,call,94,138
False,12/15/2005,Eastern Corn Skeet,-138.390474145,4.821579512,song,86,132
False,6/4/2012,Eastern Corn Skeet,-124.029196984,3.86511576,song,85,133
False,6/4/2012,Eastern Corn Skeet,-106.260188054,0.926123851,song,34,138
False,4/30/2012,Eastern Corn Skeet,-122.060750802,2.74922314,call,60,114
False,11/22/2010,Eastern Corn Skeet,-141.066912735,5.183542052,song,150,39
False,6/12/2008,Eastern Corn Skeet,-130.531596656,4.610972091,song,82,126
False,7/7/2007,Eastern Corn Skeet,-121.518185363,4.968875002,call,85,133
False,10/6/2013,Eastern Corn Skeet,-138.328955516,5.046144986,call,69,139
False,6/4/2012,Eastern Corn Skeet,-139.676045331,5.165844879,call,69,140
False,3/22/2014,Green-tipped Scarlet Pipit,-125.190871499,3.823671226,song,64,70
False,10/28/2014,Green-tipped Scarlet Pipit,-125.516470537,3.870601852,song,35,61
True,3/11/2017,Green-tipped Scarlet Pipit,-132.480332262,3.591270744,song,75,151
False,4/16/2016,Green-tipped Scarlet Pipit,-125.497722011,3.707334184,song,69,149
False,7/21/2011,Green-tipped Scarlet Pipit,-137.253518259,3.601622325,song,141,45
False,8/31/2011,Green-tipped Scarlet Pipit,-120.325208444,4.070250874,song,60,64
False,8/31/2011,Green-tipped Scarlet Pipit,-133.931726904,4.073728161,song,151,169
False,10/20/2015,Green-tipped Scarlet Pipit,-118.951485406,3.628705087,song,68,152
False,9/6/2015,Green-tipped Scarlet Pipit,-123.9869248,3.723971433,song,149,155
False,2/25/2014,Green-tipped Scarlet Pipit,-117.545774048,3.631812622,song,42,58
False,9/25/2016,Green-tipped Scarlet Pipit,-117.179298133,3.843903301,song,85,133
False,10/26/2016,Green-tipped Scarlet Pipit,-43.060602554,17.77482671,song,72,136
False,9/9/2016,Green-tipped Scarlet Pipit,-117.517035269,3.821883446,call,54,70
False,5/7/2016,Green-tipped Scarlet Pipit,-125.433102531,3.745529447,song,71,143
False,11/20/2002,Green-tipped Scarlet Pipit,-121.973954886,3.935999934,song,136,168
False,11/20/2002,Green-tipped Scarlet Pipit,-110.533469818,3.935933809,song,123,127
False,8/17/2015,Green-tipped Scarlet Pipit,-111.556078518,4.021730891,song,133,38
False,8/30/2014,Green-tipped Scarlet Pipit,-126.307957254,3.984280475,song,73,61
False,7/28/2004,Green-tipped Scarlet Pipit,-117.725216571,3.658931977,song,126,25
False,7/28/2004,Green-tipped Scarlet Pipit,-121.747958344,3.666484409,song,54,68
False,7/28/2004,Green-tipped Scarlet Pipit,-117.721621618,3.656302948,song,59,77
False,7/28/2004,Green-tipped Scarlet Pipit,-122.199001484,3.652562291,song,37,69
False,12/14/2014,Green-tipped Scarlet Pipit,-120.225381113,3.83497322,song,62,67
False,8/6/2014,Green-tipped Scarlet Pipit,-127.1114125,3.637708756,song,54,72
False,1/31/2014,Green-tipped Scarlet Pipit,-130.278680879,3.650117192,song,62,66
False,9/3/2014,Green-tipped Scarlet Pipit,-123.103883884,4.173559159,song,83,131
False,9/28/2013,Green-tipped Scarlet Pipit,-121.788341719,3.83641367,song,146,23
False,8/15/2013,Green-tipped Scarlet Pipit,-111.233541928,3.655806593,"call, song",51,149
False,5/24/2011,Green-tipped Scarlet Pipit,-119.524801138,3.740774006,song,57,76
False,3/16/2014,Green-tipped Scarlet Pipit,-119.840787488,3.794384766,song,144,60
False,7/29/2013,Green-tipped Scarlet Pipit,-120.41717874,3.576278154,song,72,65
False,7/14/2013,Green-tipped Scarlet Pipit,-128.800131547,3.553232651,song,54,81
False,8/20/2012,Green-tipped Scarlet Pipit,-39.918389892,16.793387454,song,57,78
False,10/4/2012,Green-tipped Scarlet Pipit,-117.981603001,3.622527623,song,69,62
False,5/8/2011,Green-tipped Scarlet Pipit,-119.130355304,3.978734532,song,62,66
False,2/17/2011,Green-tipped Scarlet Pipit,-121.957799831,3.669991347,call,73,139
False,9/22/2010,Green-tipped Scarlet Pipit,-111.998776548,3.732981238,song,59,78
False,8/31/2010,Green-tipped Scarlet Pipit,-119.318685303,3.649928179,song,18,140
False,6/8/1994,Green-tipped Scarlet Pipit,-118.088673989,4.155673344,song,53,70
False,2/9/1989,Green-tipped Scarlet Pipit,-112.461829341,3.637010483,song,153,141
False,9/19/1992,Green-tipped Scarlet Pipit,-103.997572331,3.856760331,song,32,136
False,11/1/1999,Green-tipped Scarlet Pipit,-110.573269291,3.629754806,song,62,59
False,11/1/1999,Green-tipped Scarlet Pipit,-100.611579511,3.58988432,song,85,138
False,3/25/2005,Green-tipped Scarlet Pipit,-126.205089051,3.891482745,song,147,154
False,3/28/2008,Green-tipped Scarlet Pipit,-115.019942934,3.903241815,song,62,66
False,7/15/2009,Green-tipped Scarlet Pipit,-107.826357562,3.755534017,song,91,131
False,9/26/2008,Green-tipped Scarlet Pipit,-115.230803348,4.113501561,song,57,69
False,7/23/2008,Green-tipped Scarlet Pipit,-111.966526819,3.750192766,song,122,56
False,4/16/2005,Green-tipped Scarlet Pipit,-113.049922847,4.201201527,song,58,65
False,10/12/2004,Green-tipped Scarlet Pipit,-113.451501663,3.697884298,song,55,72
True,11/5/2017,Green-tipped Scarlet Pipit,-103.289260447,3.458203335,song,51,68
True,11/12/2017,Green-tipped Scarlet Pipit,-110.807557622,3.88825198,song,63,66
True,9/29/2017,Green-tipped Scarlet Pipit,-114.308913925,3.750109378,song,90,134
True,9/10/2017,Green-tipped Scarlet Pipit,-120.83680492,3.627763104,song,81,147
True,9/3/2017,Green-tipped Scarlet Pipit,-134.406895124,1.924595417,song,86,130
False,6/30/2013,Green-tipped Scarlet Pipit,-121.166787427,3.508342398,song,140,96
False,3/22/1998,Green-tipped Scarlet Pipit,-112.964449799,3.752280404,song,65,75
False,11/8/2014,Green-tipped Scarlet Pipit,-121.603077977,3.828229529,song,23,141
False,11/6/2005,Green-tipped Scarlet Pipit,-108.403099934,3.863160954,song,74,145
False,4/26/2013,Green-tipped Scarlet Pipit,-133.321056463,3.509235821,song,86,131
False,12/19/2013,Green-tipped Scarlet Pipit,-120.599646723,3.719492414,song,138,44
False,12/30/2012,Green-tipped Scarlet Pipit,-134.816318337,3.828356632,song,143,163
False,1/16/2006,Green-tipped Scarlet Pipit,-109.793718692,3.786162355,song,53,69
False,8/6/2011,Green-tipped Scarlet Pipit,-140.251567774,3.880041803,song,53,67
False,10/1/2011,Green-tipped Scarlet Pipit,-122.738293003,3.935966776,song,55,67
False,10/10/2012,Green-tipped Scarlet Pipit,-122.751228228,3.878294817,call,59,63
False,8/30/2010,Green-tipped Scarlet Pipit,-112.777918262,3.640026175,song,32,126
False,3/12/2006,Green-tipped Scarlet Pipit,-138.591813284,3.562820814,song,40,145
,,Green-tipped Scarlet Pipit,-114.309940532,3.7186701,song,12,138
False,3/24/2005,Green-tipped Scarlet Pipit,-129.133271779,4.183725433,song,31,135
False,3/24/2005,Green-tipped Scarlet Pipit,-120.576632905,3.749337177,song,77,117
False,9/29/2008,Green-tipped Scarlet Pipit,-121.551238215,3.626928178,song,146,27
False,7/15/2008,Green-tipped Scarlet Pipit,-111.58125977,3.760418443,song,35,148
False,9/12/2006,Green-tipped Scarlet Pipit,-112.149793589,3.718067519,song,27,146
False,3/17/2007,Green-tipped Scarlet Pipit,-120.139943696,3.311001898,song,27,147
False,10/24/2006,Green-tipped Scarlet Pipit,-122.931343375,3.854617215,song,41,145
False,8/16/2004,Green-tipped Scarlet Pipit,-109.874137559,3.658736945,song,12,139
True,11/20/2017,Green-tipped Scarlet Pipit,-123.793294566,3.594802296,call,32,135
,,Green-tipped Scarlet Pipit,-106.06658103,3.937114896,song,77,118
False,6/6/2010,Green-tipped Scarlet Pipit,-129.162680146,3.68687582,song,145,27
False,9/24/2008,Green-tipped Scarlet Pipit,-125.084269518,3.7286452,song,35,147
False,4/11/2008,Green-tipped Scarlet Pipit,-115.199977753,3.887852861,song,26,138
,,Green-tipped Scarlet Pipit,-121.080283485,4.43657238,song,27,147
False,8/8/2007,Green-tipped Scarlet Pipit,-100.325776846,3.749020386,call,26,147
True,5/19/2017,Lesser Birchbeere,-133.696321035,4.496112279,call,148,105
True,3/25/2017,Lesser Birchbeere,-125.636066858,4.741206077,call,92,33
False,6/8/2015,Lesser Birchbeere,-122.941423643,0.606015779,call,77,59
True,6/24/2017,Lesser Birchbeere,-124.477250627,4.518347727,call,47,114
False,4/27/2016,Lesser Birchbeere,-118.075879014,4.380677992,call,152,106
False,9/23/2015,Lesser Birchbeere,-125.095290995,3.940429681,call,80,56
True,9/2/2017,Lesser Birchbeere,-149.471246555,4.574522594,call,78,54
True,5/15/2017,Lesser Birchbeere,-133.028322101,4.483096792,call,147,91
,,Lesser Birchbeere,-120.177678481,4.502854938,call,144,97
True,2/13/2017,Lesser Birchbeere,-133.240336254,4.648837488,call,145,105
True,2/13/2017,Lesser Birchbeere,-146.545036079,0.73020539,call,82,68
False,4/13/2015,Lesser Birchbeere,-124.097023414,4.252122328,call,158,82
False,7/30/2016,Lesser Birchbeere,-117.207431703,4.214918234,call,78,45
False,9/6/2016,Lesser Birchbeere,-126.743331636,4.226134152,call,143,93
False,6/21/2016,Lesser Birchbeere,-129.970759192,4.438989048,call,86,63
False,6/19/2016,Lesser Birchbeere,-121.753102922,4.744139717,call,141,113
False,5/17/2015,Lesser Birchbeere,-132.186908073,4.276595534,call,63,53
False,6/10/2016,Lesser Birchbeere,-139.493026086,4.529523894,"call, song",57,58
False,6/3/2016,Lesser Birchbeere,-122.099685142,4.588532398,call,75,69
False,5/12/2016,Lesser Birchbeere,-151.826051271,4.541393661,call,91,52
False,5/14/2016,Lesser Birchbeere,-115.278097423,4.75586414,call,92,44
False,6/4/2014,Lesser Birchbeere,-132.810704301,4.267256427,call,72,53
False,6/4/2014,Lesser Birchbeere,-138.878105838,3.627228119,call,70,108
False,12/1/2015,Lesser Birchbeere,-134.009409814,4.21629971,call,86,61
,,Lesser Birchbeere,-116.850824942,4.356677012,call,75,45
False,6/21/2015,Lesser Birchbeere,-114.021239348,4.427118275,call,82,57
False,11/10/2013,Lesser Birchbeere,-124.304346512,3.978781049,call,67,60
False,2/18/2007,Lesser Birchbeere,-115.187679658,4.833265521,call,77,50
False,2/8/2015,Lesser Birchbeere,-117.039636732,4.082100972,call,90,37
False,9/28/2014,Lesser Birchbeere,-122.175886777,4.375213196,call,92,47
False,6/24/2014,Lesser Birchbeere,-131.653272535,4.561433756,call,153,109
False,4/10/2014,Lesser Birchbeere,-117.31576471,4.614697604,call,66,158
False,5/13/2013,Lesser Birchbeere,-128.78053933,4.427738022,call,121,72
False,3/1/2014,Lesser Birchbeere,-135.786988203,4.367463194,call,75,50
False,3/1/2014,Lesser Birchbeere,-118.731995191,4.273043827,call,78,58
False,2/25/2014,Lesser Birchbeere,-128.808595245,4.828814286,call,152,106
False,2/25/2014,Lesser Birchbeere,-127.949943612,4.939103958,call,125,75
False,3/1/2014,Lesser Birchbeere,-121.647022517,4.466457253,call,73,62
False,1/11/2014,Lesser Birchbeere,-127.779242664,4.470305932,call,76,53
False,11/7/2013,Lesser Birchbeere,-82.229984586,3.659882215,call,163,114
False,6/17/2013,Lesser Birchbeere,-132.888342112,2.474456417,call,145,96
False,5/19/2013,Lesser Birchbeere,-119.443062714,4.040532574,call,81,53
False,5/19/2013,Lesser Birchbeere,-122.635851999,4.228087761,call,112,61
False,5/5/2013,Lesser Birchbeere,-127.575552731,4.15349455,call,92,44
False,3/22/2013,Lesser Birchbeere,-142.659388674,4.636983253,call,150,86
False,10/5/2013,Lesser Birchbeere,-114.482417257,4.194287991,call,76,46
False,6/8/2012,Lesser Birchbeere,-117.839202928,4.40375772,call,31,111
False,9/4/2012,Lesser Birchbeere,-116.059800032,3.946712803,call,72,69
False,4/23/2011,Lesser Birchbeere,-116.926263934,4.569625827,call,65,76
False,7/28/2010,Lesser Birchbeere,-119.011223983,4.460912651,call,140,96
False,5/23/2010,Lesser Birchbeere,-123.207991954,4.721459801,call,73,61
False,7/25/1983,Lesser Birchbeere,-127.033386415,19.39937968,call,82,51
False,6/20/2009,Lesser Birchbeere,-103.891081287,3.610282499,call,88,57
False,5/24/2009,Lesser Birchbeere,-114.972891149,4.405976812,call,75,48
False,5/28/2008,Lesser Birchbeere,-122.112983935,4.530271944,call,87,60
False,5/28/2008,Lesser Birchbeere,-123.356712539,4.308610672,call,142,88
False,5/30/2008,Lesser Birchbeere,-118.931718994,4.502154787,call,87,38
True,3/16/2018,Lesser Birchbeere,-121.510764921,4.459620627,call,79,53
True,1/7/2018,Lesser Birchbeere,-142.726279439,4.52741137,call,77,49
False,9/23/2015,Lesser Birchbeere,-126.551510525,4.61364337,call,149,105
False,9/23/2015,Lesser Birchbeere,-115.288218338,4.306015794,call,80,50
False,6/11/2000,Lesser Birchbeere,-120.468796096,4.244321129,call,75,54
False,6/11/2000,Lesser Birchbeere,-124.989737644,4.318659972,call,67,94
True,2/13/2017,Lesser Birchbeere,-128.05904995,4.142439961,call,85,36
False,6/4/2016,Lesser Birchbeere,-127.158498738,4.231788627,call,138,69
False,6/21/2016,Lesser Birchbeere,-120.36440361,4.563753019,call,78,58
False,5/2/2016,Lesser Birchbeere,-124.810451728,3.876999781,call,143,65
False,4/16/2016,Lesser Birchbeere,-126.161382853,4.1947136,call,143,67
False,4/17/2016,Lesser Birchbeere,-120.062819536,2.827945484,call,79,53
False,4/9/2015,Lesser Birchbeere,-122.286949075,4.554846851,call,142,112
False,3/20/1998,Lesser Birchbeere,-118.184326501,4.459941878,call,80,52
False,4/18/2003,Lesser Birchbeere,-129.116137411,4.355439448,call,121,85
False,4/18/2003,Lesser Birchbeere,-118.224930239,4.378213767,call,88,50
False,4/19/2003,Lesser Birchbeere,-124.302954172,4.415142506,call,85,52
False,2/12/1990,Lesser Birchbeere,-115.19937556,4.640150333,call,79,64
False,11/28/2014,Lesser Birchbeere,-113.918329964,4.544014343,call,83,58
False,8/13/2014,Lesser Birchbeere,-135.269090227,4.682568843,call,79,46
False,4/12/2014,Lesser Birchbeere,-105.095961505,4.27097567,call,126,71
False,5/9/2014,Lesser Birchbeere,-118.171628707,4.384148299,call,69,92
False,4/6/2014,Lesser Birchbeere,-125.006104643,4.812266527,call,86,51
False,5/14/2012,Lesser Birchbeere,-115.860570784,4.466463022,song,72,55
False,8/29/2007,Bent-beak Riffraff,-113.448593979,3.180670713,call,57,150
False,9/4/2016,Orange Pine Plover,-126.867663978,8.8016,call,34,103
False,9/8/2015,Orange Pine Plover,-134.66312698,2.26101108,call,45,55
False,9/18/2014,Orange Pine Plover,-127.77429384,8.23910473,call,45,107
False,5/7/2007,Orange Pine Plover,-128.278651398,2.537317784,call,55,38
False,4/16/2016,Orange Pine Plover,-119.035007,7.64401117,call,55,152
False,2/14/2016,Orange Pine Plover,-135.105753699,6.613725935,call,56,39
False,8/1/2013,Orange Pine Plover,-141.993003925,2.819176863,call,56,41
False,8/9/2013,Orange Pine Plover,-137.511508382,7.285895751,call,59,50
False,3/19/2016,Orange Pine Plover,-129.681487151,2.545731088,call,61,41
False,4/16/2014,Orange Pine Plover,-132.812045842,7.832020127,call,62,37
True,1/21/2017,Orange Pine Plover,-138.515584854,8.692600723,call,62,41
False,3/15/2016,Orange Pine Plover,-126.536702266,2.846950437,call,64,77
False,1/14/2014,Orange Pine Plover,-132.565727342,8.284960484,call,66,37
False,4/12/2015,Orange Pine Plover,-120.969260469,2.825160147,call,68,46
False,6/19/2016,Orange Pine Plover,-135.3859165,2.457741806,call,95,55
False,3/23/2016,Orange Pine Plover,-140.404373302,3.418438577,call,104,80
False,3/13/2016,Orange Pine Plover,-139.145766688,8.549081315,call,115,74
True,4/5/2017,Orange Pine Plover,-136.09080947,8.024262357,call,121,71
True,3/31/2017,Orange Pine Plover,-129.803152608,0.508082784,call,122,76
False,2/17/2014,Orange Pine Plover,-87.739486162,9.764744554,call,124,56
False,12/28/2008,Orange Pine Plover,-123.576577694,8.168956033,call,124,75
False,6/8/2015,Orange Pine Plover,-128.084845962,6.410509031,call,124,76
False,8/8/2010,Orange Pine Plover,-127.937720346,7.694769394,call,124,77
False,6/21/2008,Orange Pine Plover,-123.410447852,8.531592501,call,126,66
False,2/14/2016,Orange Pine Plover,-134.366873201,6.935618379,call,130,70
False,4/15/2015,Orange Pine Plover,-144.750892855,3.140516071,call,132,76
False,6/5/2016,Ordinary Snape,-141.312155462,3.899909459,call,124,107
False,5/23/2015,Ordinary Snape,-76.461589415,4.811615812,call,130,111
False,3/20/1998,Ordinary Snape,-137.611660631,3.305871568,call,131,133
False,5/24/2014,Ordinary Snape,-125.320870164,4.60238625,call,134,110
,,Ordinary Snape,-123.428081964,4.696450388,call,135,123
False,6/1/2016,Ordinary Snape,-122.94277886,4.803623962,call,136,106
False,5/31/2015,Ordinary Snape,-133.749270096,4.514726077,call,137,113
False,6/13/2014,Ordinary Snape,-141.223354757,4.428641252,call,138,123
False,3/20/1998,Ordinary Snape,-134.741653335,3.921277628,call,139,123
False,6/8/2014,Ordinary Snape,-135.863119111,4.25543897,call,142,109
False,7/13/2013,Ordinary Snape,-126.224503474,4.207057887,call,142,119
False,5/18/2012,Ordinary Snape,-137.727299902,5.903536023,call,143,107
False,5/19/2013,Ordinary Snape,-128.963270426,3.883681015,call,144,109
False,6/23/2007,Ordinary Snape,-130.247559912,4.211413309,call,144,112
False,5/18/2012,Ordinary Snape,-128.783532696,4.702668165,call,149,113
True,2/15/2017,Ordinary Snape,-144.18144207,0.566297048,call,150,113
False,4/5/2015,Pinkfinch,-147.230851917,3.328100425,call,39,165
False,2/3/2014,Pinkfinch,-136.449816765,3.172916781,call,56,147
False,7/3/2016,Pinkfinch,-123.523129293,2.238195799,call,57,164
False,5/6/2013,Pinkfinch,-137.3574512,2.875937688,call,62,44
False,4/18/2010,Pinkfinch,-128.75315689,1.731753839,call,62,164
False,4/16/2005,Pinkfinch,-126.283864462,2.92475111,call,63,92
False,7/3/2016,Pinkfinch,-125.77371153,2.977118655,call,64,47
False,6/15/2014,Pinkfinch,-127.030732233,2.97844898,call,67,146
False,11/8/2014,Pinkfinch,-144.991409373,0.814874308,call,80,48
False,4/17/2016,Pinkfinch,-133.905378402,1.184045442,call,81,53
False,6/22/2008,Pinkfinch,-123.391976303,2.613124672,call,81,62
False,6/30/2013,Pinkfinch,-125.36361153,3.35682827,call,83,54
False,1/15/2014,Pinkfinch,-145.105298452,2.212411495,call,83,58
False,11/30/2004,Pinkfinch,-103.632196134,3.6317246,call,131,77
False,4/4/2010,Pinkfinch,-126.720505576,3.219191242,call,143,121
False,1/2/2013,Purple Tooting Tout,-137.314569548,4.27596384,call,31,128
True,1/5/2017,Purple Tooting Tout,-125.788336994,4.495134157,call,39,115
False,12/21/2016,Purple Tooting Tout,-134.710976603,4.677826279,call,52,124
False,6/1/2016,Purple Tooting Tout,-142.791404161,4.893427003,call,54,151
False,1/2/2013,Purple Tooting Tout,-140.280777665,4.186343472,call,58,36
False,10/26/2016,Purple Tooting Tout,-142.433222811,4.648713864,call,62,49
False,4/11/2013,Purple Tooting Tout,-131.306243477,5.483133937,call,64,41
False,2/11/2016,Purple Tooting Tout,-132.258684481,4.564944728,call,66,91
False,12/10/2013,Purple Tooting Tout,-128.564952703,4.77581071,call,67,95
False,1/2/2013,Purple Tooting Tout,-145.611979002,4.117200127,call,68,43
False,1/2/2013,Purple Tooting Tout,-141.821666701,4.174514563,call,70,57
False,11/28/2013,Purple Tooting Tout,-126.808791061,5.412792228,call,79,94
False,12/26/1986,Purple Tooting Tout,-131.703796992,4.439787485,call,89,57
False,12/22/2016,Purple Tooting Tout,-85.141473841,4.510884049,call,106,30
False,4/27/2016,Purple Tooting Tout,-129.995287558,5.224090177,call,122,75
False,2/19/2015,Purple Tooting Tout,-111.843977105,4.141386667,call,123,75
True,1/25/2018,Purple Tooting Tout,-138.718784406,4.354500287,call,130,78
False,7/26/2013,Purple Tooting Tout,-134.112170689,4.65182157,call,135,126
False,3/1/2011,Purple Tooting Tout,-123.913042252,3.956668386,call,138,75
False,4/27/2016,Purple Tooting Tout,-133.629735938,5.175624528,call,141,116
False,10/14/2016,Purple Tooting Tout,-134.385877736,4.154764655,call,171,88
False,1/10/2015,Qax,-157.474261458,7.329130045,call,70,86
,,Qax,-128.404736249,3.695023907,call,72,87
False,10/12/2012,Qax,-124.226223234,8.352694019,call,79,84
False,10/11/2014,Queenscoat,-125.733688773,6.062986717,call,38,107
False,12/24/2004,Queenscoat,-115.809540875,6.145783753,call,39,109
False,4/23/2016,Queenscoat,-131.133945961,5.781231675,call,41,103
False,5/20/2011,Queenscoat,-136.826602343,6.530352614,call,41,104
False,7/26/2014,Queenscoat,-119.912753309,5.863945578,call,41,109
False,10/11/2014,Queenscoat,-127.021358267,5.680299498,call,42,111
False,3/24/2016,Queenscoat,-116.718399732,6.228988765,call,43,159
False,11/6/2014,Queenscoat,-133.175094914,6.370806344,call,47,101
False,7/2/2015,Queenscoat,-125.972512452,6.021517441,call,49,107
False,12/21/2007,Queenscoat,-119.991939654,6.50186115,call,49,111
False,4/4/2008,Queenscoat,-118.535491404,6.235335873,call,51,102
False,3/30/2011,Queenscoat,-128.977233892,5.991907388,call,51,153
True,11/16/2017,Queenscoat,-143.199742705,6.951669148,call,53,139
False,7/2/2013,Queenscoat,-129.564108,5.171591631,call,55,151
False,3/30/2011,Queenscoat,-133.046614189,5.620041216,call,56,152
True,10/19/2017,Queenscoat,-142.507640488,6.14704065,call,56,152
False,6/8/2012,Queenscoat,-129.61204124,5.88474923,call,57,150
False,6/14/2008,Queenscoat,-124.505805477,5.738738152,call,60,147
False,3/30/2011,Queenscoat,-134.718510314,6.316342287,call,62,155
True,10/14/2017,Queenscoat,-108.190889288,6.176114804,call,65,101
True,9/16/2017,Queenscoat,-132.289240465,1.10968201,call,71,94
